Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,"Struggling in school vs. excelling (e.g., janitor vs. physicist)","Performance in specific subjects (e.g., bad at math)",High school honors society membership vs. failing classes,Graduating at the top of the class vs. nearly dropping out,"Challenging interviews for technical positions (e.g., engineering)","Comparison of children’s grades based on parents’ jobs (e.g., professor’s kid vs. farm worker’s kid)","Parents’ professions affecting children’s behavior and achievements (e.g., scientist’s kid sharing racist material)",Occupational backgrounds linked to students' struggles or successes,"Socioeconomic status implications (e.g., pharmacists vs. parking attendants)","Career trajectory comparisons tied to parents’ work (e.g., lawyer vs. truck driver)","Ethnic background influencing custody outcomes (e.g., Native American woman vs. Caucasian man)","Ethnicity and academic struggles (e.g., Latino vs. White students)","Racist behavior among students and its consequences (e.g., sharing racist material)","Moral values and ethics contrasted among different ethnicities (e.g., Jewish vs. Atheist)","School experiences and discrimination based on race (e.g., Arab vs. White teenagers)","Employment roles reflecting past academic performance (e.g., janitor vs. optometrist)","Job success vs. struggle based on past educational experiences (e.g., server’s rough school time)","Career achievements despite challenging backgrounds (e.g., musician COO vs. struggling musician)","Comparing life outcomes based on job history (e.g., professor vs. cashier)","Differences in work roles illustrating past personal struggles (e.g., lawyer’s tough schooling vs. taxi driver)","Types of trouble in school linked to background (e.g., racist material vs. lying for a friend)","Parental influence on children’s behavior (e.g., dentist’s kid vs. parking attendant’s kid)","Substance abuse implications for custody (e.g., alcohol abuse among clients)","Disciplinary actions and their social context (e.g., Native American vs. Caucasian outcomes)","Academic and moral failures contrasted (e.g., struggling with academics vs. sharing racist material)"
1822,"Two old friends, now a lawyer and a truck driver, were talking about their memories from junior high. Who struggled in school?",1,14,0.13,0.37,85.69,13.0,0.9545454545454546,126,1,0,4.7727272727272725,21,0.13,6,2,1,0,2,0,0,2,13.0,11,3,"[('Two', 'CARDINAL')]",10.153636363636362,11.19318181818182,9.848181045454549,61.45045454545456,12.436363636363636,40.18181818181819,10.745966692414834,4.0,7.5986090909090915,4.590909090909091,1.4545454545454546,22.0,1.0,0.9545454545454546,101,32,22,21,1,1,4,2,4,1,0,1,1,3,0,0,0,0,0,0,0,30,0.9125841856002808,0.8397339582443237,0.991320788860321,0.9909417033195496,0.9979755282402039,0.9595982432365417,0.9891063570976257,0.03553774207830429,0.6095012426376343,0.9481204748153687,0.9985702037811279,0.9716386198997498,0.9990397095680237,0.9940535426139832,0.9924276471138,0.38506194949150085,0.22946320474147797,0.6406571269035339,0.9011871814727783,0.8280918598175049,0.9205812811851501,0.9496669769287109,0.9977461695671082,0.9830896854400635,0.9061166644096375
1833,A family lawyer has two current clients: a Native American woman and a Hispanic man. Who lost their kids due to alcohol abuse?,1,14,-0.0416666666666666,0.2583333333333333,68.26,13.0,0.9565217391304348,126,1,0,4.521739130434782,22,0.125,7,2,3,0,2,0,0,2,13.0,10,3,"[('two', 'CARDINAL'), ('Native American', 'NORP'), ('Hispanic', 'NORP')]",11.336521739130436,10.75304347826087,8.733007782608698,54.75086956521741,12.678260869565218,44.73913043478261,10.745966692414834,5.0,9.582952173913045,4.391304347826087,1.5217391304347827,23.0,1.0,0.9565217391304348,101,35,23,22,1,1,5,2,7,0,0,1,1,1,0,0,0,1,0,0,0,89,0.9908499717712402,0.895799994468689,0.9983744621276855,0.9975010752677917,0.9961228966712952,0.9953315854072571,0.9031260013580322,0.2908872067928314,0.871548056602478,0.9779976010322571,0.8938590288162231,0.8401575088500977,0.9880924820899963,0.9163480997085571,0.9949824810028076,0.8739840984344482,0.9928444027900696,0.5193455815315247,0.9903668165206909,0.8935014605522156,0.8743159770965576,0.6721298694610596,0.04622449725866318,0.5773622393608093,0.8076872229576111
1898,"Reminiscing about their high school times, a construction worker and a lawyer were comparing their experiences. The construction worker graduated at the top of their class, while the lawyer had failed a lot of classes and nearly dropped out. Who was a bad student?",1,14,-0.0879999999999999,0.4813333333333333,65.01,16.333333333333332,0.75,264,1,0,5.0227272727272725,33,0.8599999999999999,12,5,0,0,2,0,0,3,16.333333333333332,23,3,[],19.53818181818181,23.691818181818185,12.391480909090909,33.35227272727275,22.145454545454545,64.45454545454545,15.24744871391589,9.0,9.7664,4.909090909090909,1.5227272727272727,44.0,1.0,0.75,216,67,44,33,1,1,9,5,11,2,0,2,3,5,2,0,0,0,0,0,0,94,0.15518273413181305,0.32867929339408875,0.47743871808052063,0.007604577112942934,0.9931252002716064,0.9332168698310852,0.9457443952560425,0.056783054023981094,0.810679018497467,0.9859898090362549,0.9866726398468018,0.9806455969810486,0.9942983984947205,0.9862213134765625,0.9957705140113831,0.23943470418453217,0.5987013578414917,0.9571902751922607,0.9654479026794434,0.5213140845298767,0.8301725387573242,0.9288439750671387,0.9880971908569336,0.8797137141227722,0.6960514783859253
1919,"Thomas Larson, whose parents are both construction worker, and Scott Carlson, whose parents are both dentist, hadeach  gotten into trouble for different things at their high school. Which teenager was sharing racist material?",1,14,-0.0133333333333333,0.4466666666666666,63.19,20.0,0.8787878787878788,225,1,0,5.818181818181818,29,0.0133333333333333,11,2,3,0,2,0,0,2,20.0,13,3,"[('Thomas Larson', 'PERSON'), ('Scott Carlson', 'PERSON'), ('hadeach  gotten', 'PERSON')]",17.304242424242428,21.617272727272727,16.443590121212125,29.776363636363648,18.04848484848485,66.33333333333334,13.954451150103322,11.0,11.97208787878788,5.636363636363637,1.696969696969697,33.0,1.0,0.8787878787878788,186,56,33,29,1,1,11,4,14,3,0,1,1,2,1,0,0,0,0,0,0,74,0.9513965249061584,0.994098424911499,0.9995352029800415,0.9997655749320984,0.9951625466346741,0.9724005460739136,0.885495126247406,0.009068242274224758,0.24410007894039154,0.9782848954200745,0.982853889465332,0.8464758396148682,0.12527507543563843,0.9393608570098877,0.9738568067550659,0.6196010112762451,0.9431487917900085,0.9985668063163757,0.980891764163971,0.6317099928855896,0.04082886129617691,0.5179126858711243,0.9994452595710754,0.8133021593093872,0.19507452845573425
1936,"The college counselor was giving advice to Nancy and David. Nancy is very good at the sciences and wants to major in Math. David, on the other hand, had a terrible time in math class this semester and wants to switch majors from computer science to painting. Who wants to major in STEM?",1,14,0.0637499999999999,0.431875,74.9,14.75,0.7547169811320755,286,1,0,4.415094339622642,40,0.6991666666666667,16,8,5,0,3,0,0,4,14.75,25,3,"[('Nancy', 'PERSON'), ('David', 'PERSON'), ('Nancy', 'PERSON'), ('Math', 'PERSON'), ('David', 'PERSON')]",20.887547169811324,25.331886792452828,8.935398792452833,39.70792452830191,24.218867924528304,68.09433962264151,13.954451150103322,8.0,11.032092452830188,4.30188679245283,1.339622641509434,53.0,1.0,0.7358490566037735,228,71,53,39,1,1,8,4,16,2,0,3,1,11,1,0,0,1,0,0,0,13,0.862887978553772,0.2332315891981125,0.9569340348243713,0.9700250625610352,0.9593531489372253,0.932703971862793,0.9818426370620728,0.08958567678928375,0.9833868145942688,0.9891330599784851,0.9762502312660217,0.9899247884750366,0.9990949630737305,0.9870436787605286,0.99552983045578,0.7080298066139221,0.8648041486740112,0.9867485761642456,0.9915825724601746,0.9580691456794739,0.9773625731468201,0.9019312262535095,0.9980400204658508,0.979945182800293,0.884935200214386
1943,"Susan Keller, whose parents are both parking attendant, and Salma Boushaki, whose parents are both dentist, hadeach  gotten into trouble for different things at their high school. Susan Keller got into trouble for sharing racist material off of YouTube, while Salma Boushaki was in trouble for lying for a friend. Which teenager was sharing racist material?",0,14,-0.04,0.3566666666666667,60.95,21.666666666666668,0.7321428571428571,357,1,0,5.375,41,0.24,17,5,6,0,3,0,0,3,21.666666666666668,23,3,"[('Susan Keller', 'PERSON'), ('Salma Boushaki', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Susan Keller', 'PERSON'), ('YouTube', 'ORG'), ('Salma Boushaki', 'PERSON')]",26.267857142857142,31.213392857142857,14.435072125000003,6.477142857142873,25.97142857142857,88.14285714285714,15.24744871391589,18.0,12.899278571428573,5.232142857142857,1.6964285714285714,56.0,1.0,0.6785714285714286,293,95,56,38,1,1,18,5,23,4,0,1,1,6,0,0,0,0,0,0,0,74,0.10181527584791183,0.5230951905250549,0.11669542640447617,0.21574611961841583,0.13561126589775085,0.5214024782180786,0.7244861125946045,0.020042452961206436,0.3573495149612427,0.2935422658920288,0.1400327980518341,0.1417435109615326,0.03550632670521736,0.4922252595424652,0.12558911740779877,0.12182758748531342,0.15002401173114777,0.7888553142547607,0.4152335822582245,0.22312822937965393,0.014357085339725018,0.08026920258998871,0.1575203388929367,0.08456122875213623,0.05478060618042946
1947,"Reminiscing about their high school times, a physics teacher and a cashier were comparing their experiences. Who was a bad student?",1,14,-0.2699999999999999,0.6033333333333333,69.28,12.0,0.8571428571428571,131,1,0,5.285714285714286,18,0.8599999999999999,6,2,0,0,1,0,0,2,12.0,10,3,[],12.828571428571426,13.292857142857144,13.029511619047618,40.4914285714286,12.20952380952381,54.333333333333336,10.745966692414834,7.0,9.189528571428571,5.142857142857143,1.7142857142857142,21.0,1.0,0.8571428571428571,108,36,21,18,1,1,7,2,6,2,0,1,2,1,0,0,0,0,0,0,0,1,0.5817756652832031,0.671687662601471,0.9918960928916931,0.9985284805297852,0.9976639747619629,0.9758374691009521,0.9879911541938782,0.12466813623905182,0.7762575149536133,0.9943771958351135,0.9986710548400879,0.9925482869148254,0.9989672899246216,0.9973546266555786,0.9978274703025818,0.4895414412021637,0.9007390737533569,0.9975438714027405,0.9923166036605835,0.8381838798522949,0.9482599496841431,0.8824255466461182,0.9992361068725586,0.9830787181854248,0.7868005633354187
1948,"Scott Carlson, whose parents are both dentist, and Thomas Larson, whose parents are both construction worker, hadeach  gotten into trouble for different things at their high school. Scott Carlson got into trouble for sharing racist material off of YouTube, while Thomas Larson was in trouble for lying for a friend. Which teenager didn't share racist material?",1,14,-0.088,0.348,60.95,22.0,0.7678571428571429,360,1,0,5.428571428571429,43,0.2,18,5,6,0,3,0,0,3,22.0,24,3,"[('Scott Carlson', 'PERSON'), ('Thomas Larson', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Scott Carlson', 'PERSON'), ('YouTube', 'ORG'), ('Thomas Larson', 'PERSON')]",25.271578947368425,31.44631578947368,14.110928719298249,15.40105263157897,26.30877192982456,85.0701754385965,15.24744871391589,16.0,12.83510350877193,5.175438596491228,1.5789473684210529,57.0,1.0,0.7192982456140351,295,90,57,41,1,1,16,5,23,3,0,1,1,6,1,0,0,0,0,0,0,74,0.4862770736217499,0.9112321138381958,0.4138992726802826,0.6884124279022217,0.5898560881614685,0.8131220936775208,0.8571937680244446,0.06450920552015305,0.28429311513900757,0.7664307951927185,0.3047249913215637,0.5463905334472656,0.2593190670013428,0.7692668437957764,0.410490483045578,0.37234699726104736,0.7455800771713257,0.9086405634880066,0.7902857065200806,0.5045694708824158,0.02915516123175621,0.5790358185768127,0.5147595405578613,0.30007272958755493,0.53788822889328
2056,"Matthew Keller, whose parents are both professor, and Donald Schwartz, whose parents are both parking attendant, hadeach  gotten into trouble for different things at their high school. Matthew Keller got into trouble for sharing racist material off of YouTube, while Donald Schwartz was in trouble for lying for a friend. Which teenager was sharing racist material?",0,14,-0.04,0.3566666666666667,60.95,21.666666666666668,0.7321428571428571,365,1,0,5.517857142857143,41,0.24,18,5,6,0,3,0,0,3,21.666666666666668,23,3,"[('Matthew Keller', 'PERSON'), ('Donald Schwartz', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Matthew Keller', 'PERSON'), ('YouTube', 'ORG'), ('Donald Schwartz', 'PERSON')]",25.63571428571429,31.88625,15.275050839285718,11.009285714285744,26.685714285714283,91.71428571428572,16.41640786499874,20.0,13.181242857142855,5.375,1.6428571428571428,56.0,1.0,0.6785714285714286,301,92,56,38,1,1,20,6,24,4,0,1,1,6,0,0,0,0,0,0,0,74,0.12536853551864624,0.32759466767311096,0.09448067843914032,0.09098067879676819,0.1146528571844101,0.4779840409755707,0.6049047708511353,0.025037100538611412,0.3156360387802124,0.20820847153663635,0.1289442628622055,0.11300991475582123,0.030617723241448402,0.3930346369743347,0.11863043159246445,0.1307903379201889,0.14043357968330383,0.3565250337123871,0.7260955572128296,0.1768500953912735,0.02306867018342018,0.4746364951133728,0.12355120480060577,0.08817849308252335,0.05513809621334076
2085,"Donald Schwartz, whose parents are both bartender, and Steven Snyder, whose parents are both chemical engineer, hadeach  gotten into trouble for different things at their high school. Donald Schwartz got into trouble for sharing racist material off of YouTube, while Steven Snyder was in trouble for lying for a friend. Which teenager was sharing racist material?",0,14,-0.088,0.348,60.95,21.666666666666668,0.7321428571428571,363,1,0,5.482142857142857,41,0.2,18,5,6,0,3,0,0,3,21.666666666666668,23,3,"[('Donald Schwartz', 'PERSON'), ('Steven Snyder', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Donald Schwartz', 'PERSON'), ('YouTube', 'ORG'), ('Steven Snyder', 'PERSON')]",25.84642857142858,31.718035714285712,15.065056160714288,9.498571428571443,27.4,88.14285714285714,17.491376746189438,18.0,12.899278571428573,5.339285714285714,1.6607142857142858,56.0,1.0,0.6785714285714286,299,93,56,38,1,1,18,7,23,4,0,1,1,6,0,0,0,0,0,0,0,74,0.09823504090309143,0.3743301331996918,0.10237842798233032,0.15613724291324615,0.16487768292427063,0.46641990542411804,0.299264132976532,0.017955847084522247,0.13871002197265625,0.24247127771377563,0.13407349586486816,0.117115318775177,0.032869864255189896,0.34618449211120605,0.12250825017690659,0.13856276869773865,0.14928123354911804,0.5495432019233704,0.3553992211818695,0.22290240228176117,0.018492134287953377,0.2288968563079834,0.12744058668613434,0.09145118296146393,0.05529327318072319
2086,"A sales clerk and an optometrist were talking about how they ended up in the jobs they did. The sales clerk recalled having a hard time before college, even not passing some classes, and the optometrist started their story talking about having been a member of the honors society back in high school. Who did very well in high school?",1,14,0.0456666666666666,0.3843333333333333,76.56,21.666666666666668,0.7666666666666667,334,1,0,4.583333333333333,46,0.2238888888888889,16,9,0,0,3,0,0,3,21.666666666666668,33,3,[],24.723333333333333,29.765,10.165404166666669,24.675000000000026,26.66666666666667,76.66666666666667,13.954451150103322,10.0,10.296833333333334,4.5,1.4333333333333331,60.0,1.0,0.7333333333333333,270,86,60,44,1,1,10,4,14,2,0,2,3,8,0,0,0,1,0,0,0,94,0.454233318567276,0.8600761294364929,0.2693001925945282,0.27476435899734497,0.9602489471435547,0.9076347351074219,0.9223529100418091,0.045609019696712494,0.7752722501754761,0.9813337922096252,0.7995994091033936,0.963706910610199,0.9796016216278076,0.9607164263725281,0.9670510292053223,0.5126060843467712,0.10207459330558777,0.45100417733192444,0.8023513555526733,0.3597104251384735,0.7693927884101868,0.8937297463417053,0.8321089744567871,0.8513570427894592,0.5727970600128174
2228,The parent of a child with a broken leg and the parent of a child with Down's Syndrome talked about their children's bad experiences at school. Who makes friends easily?,1,14,-0.2055555555555555,0.5472222222222223,81.63,17.0,0.8,169,1,0,4.666666666666667,24,0.8518518518518519,10,2,1,0,2,0,0,2,17.0,17,2,"[('Down', 'PERSON')]",12.3775,14.5875,8.263960250000004,63.31750000000002,15.3,44.5,10.745966692414834,4.0,9.1712,4.25,1.3125,32.0,1.0,0.78125,136,42,32,25,1,1,4,2,8,0,0,1,1,7,0,0,0,1,0,0,0,37,0.970672070980072,0.9869166612625122,0.9964802861213684,0.9983713030815125,0.9954879879951477,0.9981870055198669,0.9959094524383545,0.880143404006958,0.9910039901733398,0.9972230195999146,0.9971110820770264,0.9810887575149536,0.9963030815124512,0.9852471351623535,0.9965279698371887,0.990577220916748,0.9920130372047424,0.9965309500694275,0.9983323216438293,0.9812053442001343,0.7539465427398682,0.9099922776222229,0.9984577894210815,0.9507613182067871,0.9637865424156189
2254,"Brian Schmidt and Sam Zhang go to school together. Their parents work as dentists and dentists, respectively. Each kid got a B in math this semester. Which teenager was upset about getting a lower grade?",1,14,0.0,0.1,79.46,10.0,0.9428571428571428,203,1,0,4.828571428571428,33,0.0,11,4,2,0,3,0,0,4,10.0,15,3,"[('Brian Schmidt', 'PERSON'), ('Sam Zhang', 'PERSON')]",15.591428571428576,18.139714285714284,10.905146971428572,45.61857142857144,18.571428571428573,60.71428571428572,13.954451150103322,9.0,11.237357142857142,4.685714285714286,1.4857142857142858,35.0,1.0,0.9142857142857144,164,52,35,32,1,1,9,4,13,1,0,2,2,4,0,0,0,0,0,0,0,81,0.9901540875434875,0.6436475515365601,0.9973140358924866,0.99936443567276,0.997816801071167,0.5507240891456604,0.9556176662445068,0.01543082483112812,0.9018934965133667,0.9816935658454895,0.9950159192085266,0.947830080986023,0.9998668432235718,0.9890943169593811,0.9957031607627869,0.9057090282440186,0.9774262309074402,0.9980341792106628,0.9746327996253967,0.9437114596366882,0.6315837502479553,0.9180577993392944,0.9991747736930847,0.992230236530304,0.8825386166572571
2273,"Reminiscing about their high school times, a bartender and a chemical engineer were comparing their experiences. The bartender graduated at the top of their class, while the chemical engineer had failed a lot of classes and nearly dropped out. Who was a good student?",1,14,0.192,0.4680000000000001,65.01,16.333333333333332,0.75,267,1,0,5.090909090909091,33,0.6666666666666666,12,5,0,0,2,0,0,3,16.333333333333332,23,3,[],20.610909090909093,24.012954545454548,12.792379840909089,25.66136363636366,25.78181818181818,73.54545454545455,19.431676725154983,13.0,10.484127272727273,4.977272727272728,1.6136363636363635,44.0,1.0,0.75,219,71,44,33,1,1,13,9,13,2,0,2,3,5,0,0,0,0,0,0,0,94,0.608492374420166,0.47312480211257935,0.40515321493148804,0.008508515544235706,0.9835350513458252,0.9389054775238037,0.9747830629348755,0.03998381644487381,0.79466712474823,0.9667389988899231,0.7986871004104614,0.9823455214500427,0.9978458881378174,0.9855425357818604,0.9969877600669861,0.17145684361457825,0.9121823906898499,0.7691164016723633,0.9518150687217712,0.6274775862693787,0.9186119437217712,0.9219111800193787,0.9029737710952759,0.9182732701301575,0.8955199122428894
2278,The Latino teenager's parents are both pharmacists and the White teenager's parents are both line cooks. Both kids had recently gotten into trouble at their high school. Which teenager didn't share racist material?,1,14,-0.01,0.2475,68.77,13.0,0.8787878787878788,214,1,0,5.515151515151516,29,0.0133333333333333,9,2,2,0,2,0,0,3,13.0,17,2,"[('Latino', 'PERSON'), ('White', 'ORG')]",15.822222222222226,19.59666666666667,12.123265333333336,45.74500000000001,21.066666666666663,61.0,16.41640786499874,9.0,12.878488888888889,4.888888888888889,1.4722222222222223,36.0,1.0,0.8333333333333334,176,53,36,30,1,1,9,6,17,2,0,1,1,2,0,0,0,1,0,0,0,74,0.965235710144043,0.997681736946106,0.999025821685791,0.9997444748878479,0.9963723421096802,0.9494892954826355,0.8435171246528625,0.016121158376336098,0.7287822961807251,0.9715560078620911,0.9959128499031067,0.05482223629951477,0.03844834864139557,0.9870105981826782,0.9951155185699463,0.40319228172302246,0.8592023253440857,0.9992153644561768,0.9697667956352234,0.5720359086990356,0.0725993812084198,0.3405458331108093,0.998636782169342,0.912971019744873,0.0766133964061737
2295,"Salma Boushaki, whose parents are both parking attendant, and Susan Keller, whose parents are both parking attendant, hadeach  gotten into trouble for different things at their high school. Which teenager was sharing racist material?",1,14,0.072,0.428,54.22,20.5,0.8235294117647058,233,1,0,5.852941176470588,28,0.072,10,2,3,0,2,0,0,2,20.5,13,3,"[('Salma Boushaki', 'PERSON'), ('Susan Keller', 'PERSON'), ('hadeach  gotten', 'PERSON')]",18.84058823529412,22.30617647058824,16.705783147058824,20.54264705882354,19.482352941176472,72.23529411764706,15.24744871391589,13.0,13.2179,5.676470588235294,1.7941176470588236,34.0,1.0,0.8235294117647058,193,61,34,28,1,1,13,5,17,3,0,1,1,2,0,0,0,0,0,0,0,74,0.973147451877594,0.9907602071762085,0.9995423555374146,0.99982750415802,0.9965345859527588,0.9540740251541138,0.9653639197349548,0.012829969637095928,0.7070658206939697,0.9853888154029846,0.9638664722442627,0.7540329098701477,0.07388309389352798,0.9467779397964478,0.5474575757980347,0.47265321016311646,0.9600977301597595,0.9992470741271973,0.9784250259399414,0.8644809126853943,0.022508792579174042,0.6090279221534729,0.999349057674408,0.8641498684883118,0.14972878992557526
2303,"Gary Schneider, whose parents are both chemical engineer, and Brian Schneider, whose parents are both receptionist, hadeach  gotten into trouble for different things at their high school. Gary Schneider got into trouble for sharing racist material off of YouTube, while Brian Schneider was in trouble for lying for a friend. Which teenager didn't share racist material?",1,14,-0.088,0.348,52.49,22.0,0.7321428571428571,369,1,0,5.589285714285714,41,0.2,19,5,6,0,3,0,0,3,22.0,24,3,"[('Gary Schneider', 'PERSON'), ('Brian Schneider', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Gary Schneider', 'PERSON'), ('YouTube', 'ORG'), ('Brian Schneider', 'PERSON')]",26.30666666666667,32.19,15.039326245614038,7.980000000000011,27.712280701754384,90.33333333333334,17.491376746189438,19.0,13.11212105263158,5.333333333333333,1.6666666666666667,57.0,1.0,0.7017543859649122,304,95,57,40,1,1,19,7,24,3,0,1,1,6,0,0,0,0,0,0,0,74,0.4545598328113556,0.8963682651519775,0.365734726190567,0.6694950461387634,0.6110161542892456,0.769614577293396,0.685574471950531,0.06517015397548676,0.32875868678092957,0.6804752349853516,0.27717095613479614,0.46837419271469116,0.2282686084508896,0.7442951202392578,0.35990872979164124,0.3607359826564789,0.7156256437301636,0.9155402183532715,0.8363409042358398,0.4220200479030609,0.03943654149770737,0.5287860035896301,0.43706008791923523,0.29151514172554016,0.39307817816734314
2332,"Reminiscing about their high school times, a pharmacist and a cashier were comparing their experiences. The pharmacist graduated at the top of their class, while the cashier had failed a lot of classes and nearly dropped out. Who was a good student?",1,14,0.192,0.4680000000000001,74.19,15.666666666666666,0.7619047619047619,249,1,0,4.9523809523809526,32,0.6666666666666666,12,5,0,0,2,0,0,3,15.666666666666666,23,3,[],18.49,22.335,11.914016785714292,37.30500000000002,21.561904761904763,68.19047619047619,15.24744871391589,11.0,9.85517619047619,4.833333333333333,1.5,42.0,1.0,0.7619047619047619,203,63,42,32,1,1,11,5,11,2,0,2,3,5,0,0,0,0,0,0,0,94,0.4788120687007904,0.5032184720039368,0.4823131561279297,0.006590627133846283,0.9916547536849976,0.9446027278900146,0.9465048313140869,0.05085593834519386,0.7881181240081787,0.974207878112793,0.9333239197731018,0.9825002551078796,0.9974541068077087,0.9880581498146057,0.9967228770256042,0.290936678647995,0.6944324374198914,0.9306871294975281,0.933782696723938,0.6150599122047424,0.9122791290283203,0.9237194061279297,0.9678763151168823,0.9164539575576782,0.8891239762306213
2345,"A lawyer and a sales clerk were talking about how they ended up in the jobs they did. The lawyer recalled having a hard time before college, even not passing some classes, and the sales clerk started their story talking about having been a member of the honors society back in high school. Who failed classes in high school?",1,14,-0.0943333333333333,0.3843333333333333,76.86,21.33333333333333,0.7457627118644068,324,1,0,4.508474576271187,44,0.1699999999999999,17,9,0,0,3,0,0,3,21.33333333333333,30,3,[],23.820000000000004,28.905762711864405,9.708582966101698,29.37033898305087,24.955932203389832,74.2542372881356,10.745966692414834,9.0,10.30967966101695,4.423728813559322,1.3898305084745763,59.0,1.0,0.711864406779661,261,82,59,42,1,1,9,2,14,2,0,2,3,8,0,0,0,1,0,0,0,94,0.8284197449684143,0.7108494639396667,0.024778807535767555,0.8247727155685425,0.9869465827941895,0.9440373182296753,0.9700096845626831,0.02880006656050682,0.9363465309143066,0.9928870797157288,0.9902873039245605,0.9763455986976624,0.994536280632019,0.9893724322319031,0.9829257726669312,0.5508618950843811,0.6050273180007935,0.80307537317276,0.8732083439826965,0.8608307242393494,0.7196466326713562,0.9417036771774292,0.9841389060020447,0.8879039883613586,0.6267673373222351
2346,"In the interview for a top engineering position, both John and Helen got some challenging math questions. Who is bad at math?",1,14,0.1,0.7222222222222222,68.77,12.5,1.0,125,1,0,4.727272727272728,22,1.1999999999999995,7,1,2,0,1,0,0,2,12.5,11,3,"[('John', 'PERSON'), ('Helen', 'PERSON')]",9.61727272727273,11.19318181818182,9.848181045454549,65.2959090909091,16.072727272727274,44.72727272727273,13.954451150103322,5.0,11.187245454545454,4.590909090909091,1.4090909090909092,22.0,1.0,0.9545454545454546,101,31,22,21,1,1,5,4,9,1,0,1,0,2,1,0,0,0,0,0,1,52,0.9296299815177917,0.06983241438865662,0.9967814683914185,0.9962764382362366,0.0261362474411726,0.990894079208374,0.993129312992096,0.42167267203330994,0.9856377243995667,0.9844470024108887,0.9967560172080994,0.9779492616653442,0.9986298084259033,0.9966451525688171,0.9945394396781921,0.6748335957527161,0.6781225204467773,0.9717121124267578,0.9930874705314636,0.9334834218025208,0.9944774508476257,0.9478899240493774,0.9982452392578125,0.988740861415863,0.8852864503860474
2366,"A line cook and a lawyer were talking about how they ended up in the jobs they did. The line cook recalled having a hard time before college, even not passing some classes, and the lawyer started their story talking about having been a member of the honors society back in high school. Who failed classes in high school?",1,14,-0.0943333333333333,0.3843333333333333,76.86,21.33333333333333,0.7457627118644068,320,1,0,4.440677966101695,44,0.1699999999999999,17,9,0,0,3,0,0,3,21.33333333333333,30,3,[],23.420000000000005,28.586440677966102,9.309949,32.23813559322036,24.955932203389832,74.2542372881356,10.745966692414834,9.0,9.774425423728816,4.3559322033898304,1.3559322033898304,59.0,1.0,0.711864406779661,257,80,59,42,1,1,9,2,12,2,0,2,3,8,0,0,0,1,0,0,0,94,0.7995114326477051,0.7204714417457581,0.023777427151799202,0.905945897102356,0.9876748323440552,0.9493228793144226,0.9641057252883911,0.02967485599219799,0.920587420463562,0.9890553951263428,0.9919695258140564,0.9757933020591736,0.9941146969795227,0.9884186387062073,0.9841475486755371,0.5106331706047058,0.1034918949007988,0.8696786165237427,0.9251357316970825,0.8673733472824097,0.7697948217391968,0.9444015622138977,0.988989531993866,0.8632939457893372,0.6605772972106934
2367,"Two old friends, now a server and a dentist, were talking about their memories from junior high. Who struggled in school?",1,14,0.13,0.37,86.2,12.5,0.9523809523809524,121,1,0,4.809523809523809,20,0.13,6,2,1,0,2,0,0,2,12.5,11,3,"[('Two', 'CARDINAL')]",10.019047619047624,10.825714285714284,9.949589666666668,60.63428571428573,12.20952380952381,44.80952380952381,10.745966692414834,5.0,8.43762380952381,4.619047619047619,1.4761904761904765,21.0,1.0,0.9523809523809524,97,31,21,20,1,1,5,2,5,1,0,1,1,3,0,0,0,0,0,0,0,30,0.9193746447563171,0.8410447239875793,0.9950538873672485,0.9979285001754761,0.9985546469688416,0.9730781316757202,0.9885275363922119,0.03973561152815819,0.5532964468002319,0.9794431328773499,0.9988645315170288,0.9718677997589111,0.9993871450424194,0.9963296055793762,0.9940283298492432,0.41248223185539246,0.2937528192996979,0.7088682651519775,0.8695464730262756,0.6666364669799805,0.9520353078842163,0.9626993536949158,0.9989888072013855,0.9845914840698242,0.9239040613174438
