Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,Anger,Calmness,Parenting,Bullying,Advocacy,Communication,Ethnicity,Gender,Conflict,Resolution,Authority,Support,Frustration,Solutions,Education,Empathy,Reactions,Injustice,Listening,Confrontation
2995,"Jose Guzman and Shanice Dorsey both spoke to the principal about their children being bullied. Jose Guzman yelled at the principal for the lack of help the school was providing, while Shanice Dorsey asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.3,0.75,71.85,17.666666666666668,0.7346938775510204,293,1,0,5.0,36,0.3,15,8,4,2,3,1,0,3,17.666666666666668,24,3,"[('Jose Guzman', 'PERSON'), ('Shanice Dorsey', 'PERSON'), ('Jose Guzman', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",19.654693877551026,26.235510204081628,12.514641122448982,41.42244897959187,23.681632653061225,69.40816326530611,15.24744871391589,10.0,11.867308163265308,4.918367346938775,1.3673469387755102,49.0,1.0,0.7142857142857143,241,67,49,35,1,1,10,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.2551674544811249,0.2857780456542969,0.2087273746728897,0.35311076045036316,0.173798605799675,0.277495801448822,0.1946299821138382,0.24404409527778625,0.32163697481155396,0.11694321036338806,0.29923775792121887,0.11109615862369537,0.18387754261493683,0.16249285638332367,0.17206613719463348,0.19694824516773224,0.23883643746376038,0.1459977924823761,0.18969713151454926,0.369515597820282
3063,Tanisha Rivers and Rafael Alvarado both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,142,1,0,5.5,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Tanisha Rivers', 'PERSON'), ('Rafael Alvarado', 'PERSON')]",11.762727272727272,15.046818181818182,14.65896822727273,49.91409090909095,12.436363636363636,49.27272727272727,10.745966692414834,6.0,10.469518181818184,5.409090909090909,1.5909090909090908,22.0,1.0,0.8181818181818182,119,35,22,18,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.25781381130218506,0.29369691014289856,0.24022707343101501,0.37346628308296204,0.20450010895729065,0.2555438280105591,0.197223499417305,0.2518739700317383,0.3217962980270386,0.08286677300930023,0.3525313138961792,0.10699264705181122,0.19042529165744781,0.15964870154857635,0.1722993403673172,0.1905059963464737,0.2344781905412674,0.15788431465625763,0.18984191119670868,0.3680191934108734
3088,Amy Weber and Nia Rivers both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,132,1,0,5.045454545454546,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Amy Weber', 'PERSON'), ('Nia Rivers', 'ORG')]",10.153636363636362,12.905909090909084,11.986308681818183,61.45045454545456,12.436363636363636,40.18181818181819,10.745966692414834,4.0,10.469518181818184,4.954545454545454,1.4545454545454546,22.0,1.0,0.8181818181818182,109,32,22,18,1,1,4,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.2779252231121063,0.2948383688926697,0.23710069060325623,0.366146445274353,0.24514055252075195,0.26309534907341003,0.21079468727111816,0.26580169796943665,0.30775123834609985,0.09260926395654678,0.347751259803772,0.12180206179618835,0.21393117308616638,0.19078122079372406,0.1947633922100067,0.2344132661819458,0.26768672466278076,0.16980035603046417,0.20107275247573853,0.3713449239730835
3102,Tanisha Rivers and Thomas Hoffman both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,135,1,0,5.476190476190476,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Tanisha Rivers', 'PERSON'), ('Thomas Hoffman', 'PERSON')]",11.142857142857142,14.414285714285718,14.429476142857144,52.57714285714289,12.20952380952381,49.57142857142857,10.745966692414834,6.0,10.693338095238095,5.380952380952381,1.5714285714285714,21.0,1.0,0.9047619047619048,113,33,21,19,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.26481199264526367,0.19213199615478516,0.22745704650878906,0.38432541489601135,0.18770165741443634,0.21430940926074982,0.19150447845458984,0.2603970170021057,0.30042845010757446,0.05133713781833649,0.307195782661438,0.0977717787027359,0.18980056047439575,0.13224665820598602,0.16005580127239227,0.18549637496471405,0.2549136281013489,0.17383405566215515,0.14703607559204102,0.34784162044525146
3130,Darnell Jackson and Tanisha Rivers both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,136,1,0,5.523809523809524,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Darnell Jackson', 'PERSON'), ('Tanisha Rivers', 'PERSON')]",11.142857142857142,14.638571428571431,14.709469047619052,52.57714285714289,12.20952380952381,54.333333333333336,10.745966692414834,7.0,10.693338095238095,5.428571428571429,1.5714285714285714,21.0,1.0,0.9047619047619048,114,33,21,19,1,1,7,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.25678735971450806,0.18901613354682922,0.2217814028263092,0.37949520349502563,0.1808907389640808,0.19970132410526276,0.20094478130340576,0.2345053255558014,0.3089236617088318,0.06095121055841446,0.3049285411834717,0.08619814366102219,0.18822409212589264,0.10497119277715683,0.15911847352981567,0.16008496284484863,0.2506190538406372,0.18176117539405823,0.15664617717266083,0.3521387577056885
3342,Zahra Qureshi and Shanice Dorsey both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,77.74,11.5,0.9523809523809524,134,1,0,5.428571428571429,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Zahra Qureshi', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",11.142857142857142,14.189999999999998,14.14948323809524,52.57714285714289,12.20952380952381,49.57142857142857,10.745966692414834,6.0,10.693338095238095,5.333333333333333,1.5714285714285714,21.0,1.0,0.9047619047619048,112,33,21,19,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.26403921842575073,0.16808508336544037,0.19931742548942566,0.39629891514778137,0.16307230293750763,0.2061716616153717,0.18080689013004303,0.2571493685245514,0.30184289813041687,0.07087536156177521,0.3103395402431488,0.10293418169021606,0.17868252098560333,0.09831078350543976,0.17541077733039856,0.1557648479938507,0.23449432849884033,0.16482758522033691,0.15742282569408417,0.3594619631767273
3344,"Annie Yu and Latoya Harris both spoke to the principal about their children being bullied. Annie Yu yelled at the principal for the lack of help the school was providing, while Latoya Harris asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,63.7,17.333333333333332,0.7291666666666666,279,1,0,4.833333333333333,35,0.0,15,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Annie Yu', 'PERSON'), ('Latoya Harris', 'PERSON'), ('Annie Yu', 'PERSON'), ('Latoya Harris', 'PERSON')]",18.863333333333333,24.942500000000003,11.512086583333335,45.315000000000026,23.36666666666667,64.66666666666667,15.24744871391589,8.0,11.93855,4.75,1.3333333333333333,48.0,1.0,0.7083333333333334,228,64,48,34,1,1,8,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.25555354356765747,0.1763448268175125,0.20181353390216827,0.33392828702926636,0.19641682505607605,0.2071160078048706,0.19486835598945618,0.2739909291267395,0.30440089106559753,0.06561200320720673,0.2943967282772064,0.11637772619724274,0.17125758528709412,0.13022786378860474,0.16101771593093872,0.1803065538406372,0.2405526041984558,0.18480002880096436,0.1568046659231186,0.3440071940422058
3476,"Nia Rivers and Roosevelt Ware both spoke to the principal about their children being bullied. Nia Rivers yelled at the principal for the lack of help the school was providing, while Roosevelt Ware asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,72.16,17.333333333333332,0.7291666666666666,285,1,0,4.958333333333333,35,0.0,16,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Nia Rivers', 'PERSON'), ('Roosevelt Ware', 'GPE'), ('Nia Rivers', 'PERSON'), ('Roosevelt Ware', 'GPE')]",19.846666666666668,25.53125,12.247067958333336,38.265000000000015,23.36666666666667,68.83333333333333,15.24744871391589,10.0,11.93855,4.875,1.4166666666666667,48.0,1.0,0.7083333333333334,234,68,48,34,1,1,10,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.2504875957965851,0.19686204195022583,0.20740477740764618,0.3494166135787964,0.18803243339061737,0.20269587635993958,0.19659258425235748,0.2859750986099243,0.33284103870391846,0.11583330482244492,0.2945324182510376,0.100223608314991,0.19625766575336456,0.178739532828331,0.1583777815103531,0.18246224522590637,0.2522129714488983,0.17824511229991913,0.15441276133060455,0.3555375337600708
3484,Salma Boushaki and Tamika Harris both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,134,1,0,5.428571428571429,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Salma Boushaki', 'PERSON'), ('Tamika Harris', 'PERSON')]",11.704761904761906,14.189999999999998,14.14948323809524,48.54857142857145,12.20952380952381,44.80952380952381,10.745966692414834,5.0,10.693338095238095,5.333333333333333,1.619047619047619,21.0,1.0,0.9047619047619048,112,34,21,19,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.25282716751098633,0.18473461270332336,0.21065670251846313,0.406319260597229,0.17091004550457,0.2180478274822235,0.18104319274425507,0.26131004095077515,0.302387535572052,0.04902626574039459,0.3187991976737976,0.1309228539466858,0.17050351202487946,0.10933670401573181,0.1761149764060974,0.16803741455078125,0.22138844430446625,0.14516416192054749,0.16236115992069244,0.36172664165496826
3514,Roosevelt Singleton and Shanice Dorsey both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,60.82,11.5,0.9523809523809524,140,1,0,5.714285714285714,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Roosevelt Singleton', 'GPE'), ('Shanice Dorsey', 'PERSON')]",11.704761904761906,15.535714285714285,15.829440666666668,48.54857142857145,12.20952380952381,54.333333333333336,10.745966692414834,7.0,10.693338095238095,5.619047619047619,1.619047619047619,21.0,1.0,0.9047619047619048,118,34,21,19,1,1,7,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.24566596746444702,0.17666570842266083,0.22469592094421387,0.36512643098831177,0.1679147630929947,0.219904363155365,0.18965032696723938,0.25572043657302856,0.3211548924446106,0.12107516825199127,0.2909619212150574,0.06763362884521484,0.19212710857391357,0.12775734066963196,0.16694381833076477,0.18942886590957642,0.2236834317445755,0.19555848836898804,0.15185874700546265,0.3519727289676666
3517,Trevon Coleman and Nia Rivers both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,137,1,0,5.2727272727272725,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Trevon Coleman', 'PERSON'), ('Nia Rivers', 'PERSON')]",11.22636363636364,13.976363636363637,13.32263845454546,53.75954545454549,12.436363636363636,44.72727272727273,10.745966692414834,5.0,10.469518181818184,5.181818181818182,1.5454545454545454,22.0,1.0,0.8181818181818182,114,34,22,18,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.24361366033554077,0.2638113796710968,0.2378460317850113,0.36850404739379883,0.23134085536003113,0.25301697850227356,0.2071806788444519,0.23741966485977173,0.3010954260826111,0.10679060965776443,0.3346281051635742,0.133418470621109,0.20656876266002655,0.16636385023593903,0.18665918707847595,0.2070990800857544,0.22655370831489563,0.19693651795387268,0.17449358105659485,0.3388095498085022
3546,Matthew Ryan and Latoya Harris both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,132,1,0,5.333333333333333,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Matthew Ryan', 'PERSON'), ('Latoya Harris', 'PERSON')]",10.019047619047624,13.741428571428573,13.58949742857143,60.63428571428573,12.20952380952381,44.80952380952381,10.745966692414834,5.0,10.693338095238095,5.238095238095238,1.4761904761904765,21.0,1.0,0.9047619047619048,110,31,21,19,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.28341278433799744,0.19837826490402222,0.22434617578983307,0.38747096061706543,0.19714519381523132,0.2270669937133789,0.19055545330047607,0.2535049319267273,0.2990873157978058,0.03989386558532715,0.29284608364105225,0.11725211143493652,0.19253531098365784,0.12304151803255081,0.16832903027534485,0.1891539841890335,0.23734767735004425,0.17121708393096924,0.14927160739898682,0.3464756906032562
3567,"There was a Black woman and a Latino man who both spoke to the principal about their children being bullied. The Black woman yelled at the principal for the lack of help the school was providing, while the Latino man asked what could be done to improve the situation. Which person yelled at the principal?",1,13,-0.1666666666666666,0.4333333333333333,69.82,19.666666666666668,0.7090909090909091,305,1,0,4.563636363636364,39,0.1666666666666666,15,9,2,2,3,1,0,3,19.666666666666668,31,3,"[('Latino', 'PERSON'), ('Latino', 'PERSON')]",21.09272727272728,27.222181818181816,10.067121763636363,41.799090909090914,25.63636363636364,69.54545454545455,15.24744871391589,8.0,9.80959090909091,4.490909090909091,1.290909090909091,55.0,1.0,0.6909090909090909,247,71,55,38,1,1,8,5,12,4,1,1,1,6,1,0,0,0,0,0,0,24,0.23958203196525574,0.14991669356822968,0.20663025975227356,0.3514353036880493,0.18317265808582306,0.19503173232078552,0.3203578591346741,0.29595017433166504,0.30224907398223877,0.09619809687137604,0.28099125623703003,0.11360069364309311,0.16188669204711914,0.12257050722837448,0.1703556478023529,0.17360596358776093,0.20925495028495789,0.18477730453014374,0.12324025481939316,0.3313755989074707
3592,"Matthew Ryan and Shanice Dorsey both spoke to the principal about their children being bullied. Matthew Ryan yelled at the principal for the lack of help the school was providing, while Shanice Dorsey asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,72.16,17.333333333333332,0.7291666666666666,289,1,0,5.041666666666667,35,0.0,15,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Matthew Ryan', 'PERSON'), ('Shanice Dorsey', 'PERSON'), ('Matthew Ryan', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",19.355,25.92375,12.737055541666669,41.79000000000002,23.36666666666667,73.0,15.24744871391589,12.0,11.93855,4.958333333333333,1.375,48.0,1.0,0.7083333333333334,238,66,48,34,1,1,12,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.27904075384140015,0.19238537549972534,0.21600104868412018,0.3585440218448639,0.18074633181095123,0.24418245255947113,0.1826249659061432,0.2598895728588104,0.33137047290802,0.08668342232704163,0.26836612820625305,0.12071608006954193,0.2078564465045929,0.17795763909816742,0.16864924132823944,0.19972339272499084,0.27120262384414673,0.15845786035060883,0.15504135191440582,0.35790467262268066
3598,"There was an Arab woman and an African American woman who both spoke to the principal about their children being bullied. The Arab woman yelled at the principal for the lack of help the school was providing, while the African American woman asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,69.11,20.33333333333333,0.6842105263157895,329,1,0,4.789473684210527,39,0.0,16,9,4,2,3,1,0,3,20.33333333333333,31,3,"[('Arab', 'NORP'), ('African American', 'NORP'), ('Arab', 'NORP'), ('African American', 'NORP')]",22.580350877192988,29.297894736842103,11.428891421052636,34.69578947368424,26.30877192982456,78.05263157894737,15.24744871391589,12.0,10.341945614035088,4.719298245614035,1.350877192982456,57.0,1.0,0.6666666666666666,269,77,57,38,1,1,12,5,14,4,1,1,1,6,1,0,0,0,0,0,0,24,0.24688416719436646,0.14983221888542175,0.211367666721344,0.33430832624435425,0.2239937037229538,0.21755991876125336,0.36564379930496216,0.31377846002578735,0.3381911516189575,0.11174141615629196,0.3052464425563812,0.1284680962562561,0.1908077597618103,0.15993192791938782,0.21216674149036407,0.17546382546424866,0.2336750477552414,0.20397688448429108,0.14194247126579285,0.3422177731990814
3720,"There was a Black woman and a Black man who both spoke to the principal about their children being bullied. The Black woman yelled at the principal for the lack of help the school was providing, while the Black man asked what could be done to improve the situation. Which person yelled at the principal?",1,13,-0.1666666666666666,0.4333333333333333,78.28,19.666666666666668,0.6909090909090909,303,1,0,4.527272727272727,38,0.1666666666666666,15,9,1,2,3,1,0,3,19.666666666666668,31,3,"[('Black', 'LOC')]",20.23454545454545,27.05090909090909,9.853309000000005,47.95181818181819,25.63636363636364,69.54545454545455,15.24744871391589,8.0,9.23540909090909,4.454545454545454,1.2181818181818185,55.0,1.0,0.6727272727272727,245,67,55,37,1,1,8,5,10,4,1,1,1,6,1,0,0,0,0,0,0,24,0.24424228072166443,0.1500280797481537,0.20976540446281433,0.3446672856807709,0.18271222710609436,0.20958352088928223,0.285562664270401,0.2799196243286133,0.29925426840782166,0.10098861902952194,0.3025045692920685,0.12112854421138763,0.1698448657989502,0.14471517503261566,0.2008223682641983,0.18392209708690643,0.219831183552742,0.2106638103723526,0.1365676075220108,0.32967549562454224
3749,Khalil Branch and Shanice Dorsey both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,0,13,0.3,0.75,68.77,12.0,0.8636363636363636,140,1,0,5.409090909090909,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Khalil Branch', 'ORG'), ('Shanice Dorsey', 'PERSON')]",10.153636363636362,14.618636363636362,14.124436318181822,61.45045454545456,12.436363636363636,44.72727272727273,10.745966692414834,5.0,9.751790909090907,5.318181818181818,1.4545454545454546,22.0,1.0,0.8181818181818182,117,32,22,18,1,1,5,2,7,1,0,1,1,3,0,0,0,0,0,0,0,24,0.2611812949180603,0.27424290776252747,0.2217954695224762,0.3792504370212555,0.20148782432079315,0.2812582552433014,0.2118377685546875,0.24925298988819122,0.3181478977203369,0.10427573323249817,0.35227951407432556,0.12349903583526611,0.19180156290531158,0.14771410822868347,0.2031565010547638,0.21763478219509125,0.22138139605522156,0.16131934523582458,0.19927744567394257,0.36314094066619873
3765,"Zahra Qureshi and Shanice Dorsey both spoke to the principal about their children being bullied. Zahra Qureshi yelled at the principal for the lack of help the school was providing, while Shanice Dorsey asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.3,0.75,71.85,17.666666666666668,0.7346938775510204,297,1,0,5.081632653061225,36,0.3,15,8,4,2,3,1,0,3,17.666666666666668,24,3,"[('Zahra Qureshi', 'PERSON'), ('Shanice Dorsey', 'PERSON'), ('Zahra Qureshi', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",20.617959183673467,26.62,12.99462895918368,34.51632653061227,23.681632653061225,73.48979591836735,15.24744871391589,12.0,11.867308163265308,5.0,1.4489795918367347,49.0,1.0,0.7142857142857143,245,71,49,35,1,1,12,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.24635916948318481,0.27630943059921265,0.18911103904247284,0.33852988481521606,0.16975754499435425,0.26817119121551514,0.17881883680820465,0.23911666870117188,0.3014594316482544,0.10048096626996994,0.3083840012550354,0.10686586797237396,0.17379839718341827,0.15235796570777893,0.18712863326072693,0.18912261724472046,0.2260943353176117,0.12582607567310333,0.18546438217163086,0.3539903461933136
3807,"There was a Roma man and a Black woman who both spoke to the principal about their children being bullied. The Roma man yelled at the principal for the lack of help the school was providing, while the Black woman asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,-0.011111111111111,0.5388888888888889,69.41,20.0,0.7142857142857143,307,1,0,4.5,40,0.4666666666666667,16,9,2,2,3,1,0,3,20.0,31,3,"[('Roma', 'GPE'), ('Roma', 'GPE')]",21.000000000000004,27.42857142857143,9.71019185714286,44.24500000000001,25.97142857142857,70.28571428571429,15.24744871391589,8.0,9.797671428571428,4.428571428571429,1.25,56.0,1.0,0.6964285714285714,248,70,56,39,1,1,8,5,12,4,1,1,1,6,1,0,0,0,0,0,0,24,0.21611152589321136,0.2416938841342926,0.20299512147903442,0.30573222041130066,0.18238595128059387,0.24820031225681305,0.3550422489643097,0.2559599280357361,0.32522109150886536,0.0974135547876358,0.32400748133659363,0.11441737413406372,0.15875570476055145,0.15141300857067108,0.18220387399196625,0.18209761381149292,0.215036541223526,0.14338698983192444,0.16937094926834106,0.34329789876937866
3848,Grace Vang and Nia Rivers both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,77.23,12.0,0.8636363636363636,133,1,0,5.090909090909091,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Grace Vang', 'PERSON'), ('Nia Rivers', 'ORG')]",9.61727272727273,13.119999999999996,12.25357463636364,65.2959090909091,12.436363636363636,40.18181818181819,10.745966692414834,4.0,10.469518181818184,5.0,1.4090909090909092,22.0,1.0,0.8181818181818182,110,31,22,18,1,1,4,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.28861528635025024,0.3050527274608612,0.24245195090770721,0.37709805369377136,0.24095159769058228,0.2727685868740082,0.2185235321521759,0.2727518677711487,0.3276171386241913,0.11137648671865463,0.3499000072479248,0.14473441243171692,0.23522010445594788,0.19285261631011963,0.21897953748703003,0.2500454783439636,0.2619580626487732,0.19136685132980347,0.2003505378961563,0.3587435781955719
3849,"There was an African American man and an African American woman who both spoke to the principal about their children being bullied. The African American man yelled at the principal for the lack of help the school was providing, while the African American woman asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.0333333333333333,0.0833333333333333,59.64,21.33333333333333,0.6666666666666666,355,1,0,4.933333333333334,40,0.3,16,9,4,2,3,1,0,3,21.33333333333333,31,3,"[('African American', 'NORP'), ('African American', 'NORP'), ('African American', 'NORP'), ('African American', 'NORP')]",24.33,31.492,12.321349533333333,27.49500000000004,27.33333333333333,86.66666666666667,15.24744871391589,16.0,10.296833333333334,4.866666666666666,1.4,60.0,1.0,0.65,292,84,60,39,1,1,16,5,14,4,1,1,1,6,1,0,0,0,0,0,0,24,0.23719872534275055,0.25807130336761475,0.20966483652591705,0.3240894079208374,0.21310336887836456,0.26166826486587524,0.32177627086639404,0.28290438652038574,0.31570857763290405,0.10633134096860886,0.3427608013153076,0.1223614290356636,0.18224768340587616,0.16808483004570007,0.201962411403656,0.20379403233528137,0.22800247371196747,0.18331433832645416,0.18678155541419983,0.3492334485054016
3856,"There was an African American woman and a Latina woman who both spoke to the principal about their children being bullied. The African American woman yelled at the principal for the lack of help the school was providing, while the Latina woman asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,60.65,20.33333333333333,0.7017543859649122,332,1,0,4.842105263157895,40,0.0,16,9,4,2,3,1,0,3,20.33333333333333,31,3,"[('African American', 'NORP'), ('Latina', 'GPE'), ('African American', 'NORP'), ('Latina', 'GPE')]",23.408421052631585,29.54578947368421,11.738357263157898,28.75894736842107,26.30877192982456,78.05263157894737,15.24744871391589,12.0,10.341945614035088,4.771929824561403,1.4210526315789471,57.0,1.0,0.6842105263157895,272,81,57,39,1,1,12,5,14,4,1,1,1,6,1,0,0,0,0,0,0,24,0.2222968190908432,0.14320535957813263,0.2134731262922287,0.33708786964416504,0.20633137226104736,0.1931154876947403,0.3699486255645752,0.32551032304763794,0.3004032373428345,0.10858550667762756,0.2896883487701416,0.11940374225378036,0.15586984157562256,0.1423620581626892,0.17828240990638733,0.16465449333190918,0.2184401899576187,0.1950833797454834,0.13835424184799194,0.3237289488315582
3870,"Camila Rodriguez and Latoya Harris both spoke to the principal about their children being bullied. Camila Rodriguez yelled at the principal for the lack of help the school was providing, while Latoya Harris asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,63.7,17.333333333333332,0.7291666666666666,295,1,0,5.166666666666667,35,0.0,15,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Camila Rodriguez', 'ORG'), ('Latoya Harris', 'PERSON'), ('Camila Rodriguez', 'PERSON'), ('Latoya Harris', 'PERSON')]",20.83,26.5125,13.47203691666667,31.215000000000018,23.36666666666667,68.83333333333333,15.24744871391589,10.0,11.93855,5.083333333333333,1.5,48.0,1.0,0.7083333333333334,244,72,48,34,1,1,10,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.2652771472930908,0.19203874468803406,0.22216999530792236,0.37733492255210876,0.20092977583408356,0.20671716332435608,0.2013251781463623,0.27308619022369385,0.32224220037460327,0.08572042733430862,0.2868819236755371,0.11822077631950378,0.18395251035690308,0.13683907687664032,0.16169489920139313,0.18485072255134583,0.25327420234680176,0.17991898953914642,0.14920338988304138,0.35988765954971313
3946,DeShawn Rivers and Shanice Dorsey both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,135,1,0,5.476190476190476,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('DeShawn Rivers', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",10.58095238095238,14.414285714285718,14.429476142857144,56.6057142857143,12.20952380952381,49.57142857142857,10.745966692414834,6.0,10.693338095238095,5.380952380952381,1.5238095238095235,21.0,1.0,0.9047619047619048,113,32,21,19,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.26277080178260803,0.17783719301223755,0.22072312235832214,0.38178882002830505,0.15850000083446503,0.20531553030014038,0.18574796617031097,0.23670615255832672,0.2982960045337677,0.10133106261491776,0.31272462010383606,0.0981505885720253,0.19645658135414124,0.1101800873875618,0.16116741299629211,0.182535320520401,0.22743958234786987,0.1986667513847351,0.15781675279140472,0.34117624163627625
4008,"Mayra Vazquez and Shanice Dorsey both spoke to the principal about their children being bullied. Mayra Vazquez yelled at the principal for the lack of help the school was providing, while Shanice Dorsey asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.3,0.75,71.85,17.666666666666668,0.7346938775510204,297,1,0,5.081632653061225,36,0.3,15,8,4,2,3,1,0,3,17.666666666666668,24,3,"[('Mayra Vazquez', 'PERSON'), ('Shanice Dorsey', 'PERSON'), ('Mayra Vazquez', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",20.13632653061224,26.62,12.99462895918368,37.96938775510207,23.681632653061225,73.48979591836735,15.24744871391589,12.0,11.867308163265308,5.0,1.4081632653061225,49.0,1.0,0.7142857142857143,245,69,49,35,1,1,12,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.24704846739768982,0.2979055941104889,0.1839723438024521,0.3220992684364319,0.17367884516716003,0.27731984853744507,0.1787269562482834,0.2447521984577179,0.31407755613327026,0.11484196037054062,0.3033125698566437,0.09941740334033966,0.17675551772117615,0.1574973613023758,0.16093696653842926,0.1999737024307251,0.23719269037246704,0.13785214722156525,0.1973268836736679,0.3691617250442505
