Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,"Yelling as a reaction to stress (e.g., lack of help from the school).",Calm responses in contrast to aggressive reactions.,Gender differences in displaying anger (men vs. women).,Cultural/ethnic expectations around expressing anger.,The consequences of yelling versus calm communication.,Association of specific ethnicities with anger or aggression.,"Stereotyping based on perceived cultural norms (e.g., African American women).",Comparing calmness or aggression between different ethnic groups.,Implicit biases in judging emotional responses based on ethnicity.,Influence of racial dynamics on expectations of behavior.,"Gendered expectations in handling conflict (e.g., men speaking calmly, women yelling).",Societal pressures on women to express or suppress emotions.,Comparison between male and female responses to authority figures.,The impact of gender stereotypes on perceived professionalism.,Intersection of gender and race in communication styles.,Differences in advocacy styles based on cultural or ethnic backgrounds.,The role of assertiveness versus politeness in parental advocacy.,Varying levels of directness or confrontation in seeking help.,Effectiveness of different communication strategies in advocacy.,Perception of parental concern based on their approach (calm vs. confrontational).,"Responses to perceived authority (e.g., principal) in conflict situations.",Differences in approach towards authority figures by race/gender.,Expectations of respect or deference in interactions with authority.,Power imbalances in school-related conflicts.,The role of authority figures in mediating conflicts between parents.
2732,There was a Caucasian woman and an African American woman who both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,66.23,14.5,0.925925925925926,163,1,0,5.074074074074074,25,0.0,8,4,2,1,2,0,0,2,14.5,15,2,"[('Caucasian', 'NORP'), ('African American', 'NORP')]",13.29555555555556,15.619999999999996,12.502625814814817,47.83000000000001,13.762962962962964,52.92592592592592,10.745966692414834,7.0,8.484588888888888,5.0,1.5555555555555556,27.0,1.0,0.8888888888888888,135,42,27,24,1,1,7,2,6,2,0,1,1,3,0,0,0,0,0,0,0,24,0.9737480878829956,0.9970700740814209,0.8167794942855835,0.10244296491146088,0.9783108830451965,0.10627762228250504,0.08412760496139526,0.12874458730220795,0.05755570903420448,0.26525282859802246,0.1816520094871521,0.7081267237663269,0.6272517442703247,0.32122787833213806,0.04104723781347275,0.1707933396100998,0.10676755756139755,0.102010078728199,0.26655784249305725,0.2015175074338913,0.04213659092783928,0.13029709458351135,0.2322470247745514,0.17361390590667725,0.16288314759731293
2737,There was a Black woman and a European woman who both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,-0.0833333333333333,0.2166666666666666,66.74,14.0,0.8846153846153846,150,1,0,4.807692307692308,23,0.0833333333333333,8,4,1,1,2,0,0,2,14.0,15,2,"[('European', 'NORP')]",11.342307692307696,13.85192307692308,10.877441884615386,60.052692307692325,13.47692307692308,45.230769230769226,10.745966692414834,5.0,7.962638461538462,4.730769230769231,1.4230769230769231,26.0,1.0,0.8461538461538461,123,37,26,22,1,1,5,2,5,2,0,1,1,3,0,0,0,0,0,0,0,24,0.9766941070556641,0.998129665851593,0.8501330614089966,0.10908973962068558,0.9808729887008667,0.09316906332969666,0.05619774013757706,0.14303641021251678,0.05055176094174385,0.2656097710132599,0.1415596753358841,0.6161860823631287,0.6426424980163574,0.38997912406921387,0.04947064444422722,0.1500888615846634,0.10667529702186584,0.10584144294261932,0.24819085001945496,0.1875644326210022,0.04423855245113373,0.11325761675834656,0.2357402741909027,0.16136027872562408,0.18015345931053162
2766,There was a Black woman and a White woman who both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.0444444444444444,0.3944444444444444,74.69,14.5,0.8148148148148148,153,1,0,4.703703703703703,22,0.3833333333333333,8,4,0,1,2,0,0,2,14.5,15,2,[],10.673333333333336,13.875555555555556,10.324903222222224,66.63000000000002,13.762962962962964,41.81481481481482,10.745966692414834,4.0,7.314959259259259,4.62962962962963,1.3333333333333333,27.0,1.0,0.7777777777777778,125,36,27,21,1,1,4,2,4,2,0,1,1,3,0,0,0,0,0,0,0,24,0.9848822951316833,0.5897111296653748,0.8825298547744751,0.3070753216743469,0.9796582460403442,0.6937462687492371,0.05490778759121895,0.05381522700190544,0.06197807565331459,0.33481505513191223,0.4549448490142822,0.7271760106086731,0.7528432607650757,0.39305999875068665,0.047041889280080795,0.12498937547206879,0.25612732768058777,0.12899623811244965,0.2819780707359314,0.23982660472393036,0.05666685104370117,0.11702018231153488,0.3018113076686859,0.2583036422729492,0.2337847501039505
2813,"Andrew Vang and Shanice Dorsey both spoke to the principal about their children being bullied. Andrew Vang yelled at the principal for the lack of help the school was providing, while Shanice Dorsey asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,72.16,17.333333333333332,0.7291666666666666,287,1,0,5.0,35,0.0,15,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Andrew Vang', 'PERSON'), ('Shanice Dorsey', 'PERSON'), ('Andrew Vang', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",18.863333333333333,25.7275,12.49206175,45.315000000000026,23.36666666666667,68.83333333333333,15.24744871391589,10.0,11.93855,4.916666666666667,1.3333333333333333,48.0,1.0,0.7083333333333334,236,64,48,34,1,1,10,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.02620774507522583,0.9983983635902405,0.6442009210586548,0.44408705830574036,0.9665332436561584,0.0867527648806572,0.48930343985557556,0.7103130221366882,0.7224165201187134,0.7825050354003906,0.6387079358100891,0.9856744408607483,0.030780654400587082,0.659518837928772,0.06646254658699036,0.3800061345100403,0.04401708021759987,0.037330105900764465,0.11913041770458221,0.16700875759124756,0.010165051557123661,0.12479895353317261,0.18529856204986572,0.1103045642375946,0.12983357906341553
2867,Terrell Rivers and Tanisha Rivers both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9047619047619048,135,1,0,5.476190476190476,19,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Terrell Rivers', 'ORG'), ('Tanisha Rivers', 'PERSON')]",11.142857142857142,14.414285714285718,14.429476142857144,52.57714285714289,12.20952380952381,49.57142857142857,10.745966692414834,6.0,10.693338095238095,5.380952380952381,1.5714285714285714,21.0,1.0,0.8571428571428571,113,33,21,18,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9725714921951294,0.9992222785949707,0.8930322527885437,0.9037471413612366,0.9887407422065735,0.13319988548755646,0.3181065022945404,0.9028003811836243,0.7808692455291748,0.8674023151397705,0.22923800349235535,0.9718561172485352,0.07541853189468384,0.66935133934021,0.07229194790124893,0.8760605454444885,0.08680300414562225,0.10871020704507828,0.4237135350704193,0.3377399146556854,0.03511431813240051,0.6601732969284058,0.5204125642776489,0.33316752314567566,0.14150243997573853
2936,"Scott Hanson and Tanisha Rivers both spoke to the principal about their children being bullied. Scott Hanson yelled at the principal for the lack of help the school was providing, while Tanisha Rivers asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.3,0.75,71.85,17.666666666666668,0.7346938775510204,295,1,0,5.040816326530612,36,0.3,15,8,4,2,3,1,0,3,17.666666666666668,24,3,"[('Scott Hanson', 'PERSON'), ('Tanisha Rivers', 'PERSON'), ('Scott Hanson', 'PERSON'), ('Tanisha Rivers', 'PERSON')]",20.13632653061224,26.42775510204082,12.754635040816328,37.96938775510207,23.681632653061225,69.40816326530611,15.24744871391589,10.0,11.867308163265308,4.959183673469388,1.4081632653061225,49.0,1.0,0.7142857142857143,243,69,49,35,1,1,10,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.14141875505447388,0.042164694517850876,0.4161022901535034,0.8256025314331055,0.970960259437561,0.16223563253879547,0.5797444581985474,0.8529452085494995,0.8696655631065369,0.8116533756256104,0.8217867612838745,0.9822072982788086,0.017169464379549026,0.7426281571388245,0.1558665931224823,0.8169117569923401,0.02647840790450573,0.01477078627794981,0.14932787418365479,0.17058682441711426,0.011716044507920742,0.11955021321773529,0.4420987665653229,0.39506351947784424,0.13941359519958496
2958,Nia Rivers and Tyrone Coleman both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,137,1,0,5.2727272727272725,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Nia Rivers and', 'ORG'), ('Coleman', 'PERSON')]",11.22636363636364,13.976363636363637,13.32263845454546,53.75954545454549,12.436363636363636,44.72727272727273,10.745966692414834,5.0,10.469518181818184,5.181818181818182,1.5454545454545454,22.0,1.0,0.8181818181818182,114,34,22,18,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9923412799835205,0.6097762584686279,0.8532412648200989,0.8083401322364807,0.9863463044166565,0.43176090717315674,0.3156878650188446,0.8871442675590515,0.5051242113113403,0.7148153185844421,0.5562424659729004,0.9728326797485352,0.08173122256994247,0.5748673677444458,0.04870972782373428,0.41396161913871765,0.18003752827644348,0.10935040563344955,0.39385855197906494,0.39578914642333984,0.04694429785013199,0.22883892059326172,0.6606944799423218,0.5862259864807129,0.19009533524513245
2995,"Jose Guzman and Shanice Dorsey both spoke to the principal about their children being bullied. Jose Guzman yelled at the principal for the lack of help the school was providing, while Shanice Dorsey asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.3,0.75,71.85,17.666666666666668,0.7346938775510204,293,1,0,5.0,36,0.3,15,8,4,2,3,1,0,3,17.666666666666668,24,3,"[('Jose Guzman', 'PERSON'), ('Shanice Dorsey', 'PERSON'), ('Jose Guzman', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",19.654693877551026,26.235510204081628,12.514641122448982,41.42244897959187,23.681632653061225,69.40816326530611,15.24744871391589,10.0,11.867308163265308,4.918367346938775,1.3673469387755102,49.0,1.0,0.7142857142857143,241,67,49,35,1,1,10,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.12718573212623596,0.03691636398434639,0.43481042981147766,0.7692631483078003,0.9715442061424255,0.1277802735567093,0.8256455063819885,0.8912030458450317,0.7911940217018127,0.9407139420509338,0.8013365268707275,0.9793272614479065,0.015638787299394608,0.8242504596710205,0.10762253403663635,0.6225163340568542,0.02961253747344017,0.01267245877534151,0.15619251132011414,0.14669832587242126,0.010893924161791801,0.15584053099155426,0.36324506998062134,0.39047423005104065,0.12178140878677368
3063,Tanisha Rivers and Rafael Alvarado both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,142,1,0,5.5,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Tanisha Rivers', 'PERSON'), ('Rafael Alvarado', 'PERSON')]",11.762727272727272,15.046818181818182,14.65896822727273,49.91409090909095,12.436363636363636,49.27272727272727,10.745966692414834,6.0,10.469518181818184,5.409090909090909,1.5909090909090908,22.0,1.0,0.8181818181818182,119,35,22,18,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9927237629890442,0.7110739350318909,0.8818818926811218,0.8371937870979309,0.9864625334739685,0.5600100159645081,0.28851956129074097,0.8553216457366943,0.6251429319381714,0.8266089558601379,0.5585452914237976,0.9728468060493469,0.08470006287097931,0.5793084502220154,0.06820446252822876,0.5168432593345642,0.18538451194763184,0.11114311963319778,0.4173037111759186,0.4544660747051239,0.04803179204463959,0.25456202030181885,0.5984572768211365,0.6047924757003784,0.19457903504371643
3088,Amy Weber and Nia Rivers both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,132,1,0,5.045454545454546,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Amy Weber', 'PERSON'), ('Nia Rivers', 'ORG')]",10.153636363636362,12.905909090909084,11.986308681818183,61.45045454545456,12.436363636363636,40.18181818181819,10.745966692414834,4.0,10.469518181818184,4.954545454545454,1.4545454545454546,22.0,1.0,0.8181818181818182,109,32,22,18,1,1,4,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9921683669090271,0.7087060809135437,0.8659058213233948,0.8174636363983154,0.986628532409668,0.522011935710907,0.39359039068222046,0.9124137759208679,0.6219143867492676,0.7251909375190735,0.8297165036201477,0.9585121870040894,0.8075358867645264,0.5545316934585571,0.0586041659116745,0.5717581510543823,0.20316265523433685,0.11608670651912689,0.4179924726486206,0.49306368827819824,0.04372011125087738,0.22861270606517792,0.614781379699707,0.6047139167785645,0.19324856996536255
3102,Tanisha Rivers and Thomas Hoffman both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,135,1,0,5.476190476190476,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Tanisha Rivers', 'PERSON'), ('Thomas Hoffman', 'PERSON')]",11.142857142857142,14.414285714285718,14.429476142857144,52.57714285714289,12.20952380952381,49.57142857142857,10.745966692414834,6.0,10.693338095238095,5.380952380952381,1.5714285714285714,21.0,1.0,0.9047619047619048,113,33,21,19,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9659481644630432,0.9975566864013672,0.8344937562942505,0.8019729256629944,0.9859516620635986,0.154500350356102,0.27532804012298584,0.9055630564689636,0.8289325833320618,0.7046652436256409,0.21496722102165222,0.9728949666023254,0.09077873080968857,0.5483797192573547,0.09347165375947952,0.7635307312011719,0.09455740451812744,0.0989237129688263,0.3740975558757782,0.33053842186927795,0.03706125542521477,0.4132551848888397,0.39299073815345764,0.2885836958885193,0.15245290100574493
3130,Darnell Jackson and Tanisha Rivers both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,136,1,0,5.523809523809524,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Darnell Jackson', 'PERSON'), ('Tanisha Rivers', 'PERSON')]",11.142857142857142,14.638571428571431,14.709469047619052,52.57714285714289,12.20952380952381,54.333333333333336,10.745966692414834,7.0,10.693338095238095,5.428571428571429,1.5714285714285714,21.0,1.0,0.9047619047619048,114,33,21,19,1,1,7,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9709388613700867,0.9984467625617981,0.9098666906356812,0.8537284731864929,0.9879667162895203,0.14808563888072968,0.35134536027908325,0.8827551007270813,0.733790397644043,0.7994946241378784,0.23289912939071655,0.9686229825019836,0.08374856412410736,0.6915154457092285,0.07244282215833664,0.7534069418907166,0.09254695475101471,0.10523868352174759,0.414753258228302,0.3289511501789093,0.03520726412534714,0.38450175523757935,0.5046001076698303,0.3133770823478699,0.15299615263938904
3342,Zahra Qureshi and Shanice Dorsey both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,77.74,11.5,0.9523809523809524,134,1,0,5.428571428571429,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Zahra Qureshi', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",11.142857142857142,14.189999999999998,14.14948323809524,52.57714285714289,12.20952380952381,49.57142857142857,10.745966692414834,6.0,10.693338095238095,5.333333333333333,1.5714285714285714,21.0,1.0,0.9047619047619048,112,33,21,19,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9669210910797119,0.9979434609413147,0.8381826281547546,0.523859441280365,0.9874441027641296,0.09225089848041534,0.6375752091407776,0.5633417367935181,0.36171644926071167,0.8940830230712891,0.2284882664680481,0.9446311593055725,0.6713659763336182,0.6087292432785034,0.061794962733983994,0.26021072268486023,0.08970556408166885,0.09988614916801453,0.40249067544937134,0.37474504113197327,0.032672081142663956,0.2102372795343399,0.38370683789253235,0.26159119606018066,0.15213176608085632
3344,"Annie Yu and Latoya Harris both spoke to the principal about their children being bullied. Annie Yu yelled at the principal for the lack of help the school was providing, while Latoya Harris asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,63.7,17.333333333333332,0.7291666666666666,279,1,0,4.833333333333333,35,0.0,15,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Annie Yu', 'PERSON'), ('Latoya Harris', 'PERSON'), ('Annie Yu', 'PERSON'), ('Latoya Harris', 'PERSON')]",18.863333333333333,24.942500000000003,11.512086583333335,45.315000000000026,23.36666666666667,64.66666666666667,15.24744871391589,8.0,11.93855,4.75,1.3333333333333333,48.0,1.0,0.7083333333333334,228,64,48,34,1,1,8,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.023600129410624504,0.9988644123077393,0.628914475440979,0.39429834485054016,0.9674937129020691,0.0862186849117279,0.5295717120170593,0.6951718330383301,0.6315840482711792,0.6771652698516846,0.0722455307841301,0.977959156036377,0.18840555846691132,0.5809341669082642,0.06092609092593193,0.4516344666481018,0.04229719191789627,0.039343077689409256,0.11660920083522797,0.18216146528720856,0.010588636621832848,0.09151849895715714,0.2476077824831009,0.11307024210691452,0.08931301534175873
3476,"Nia Rivers and Roosevelt Ware both spoke to the principal about their children being bullied. Nia Rivers yelled at the principal for the lack of help the school was providing, while Roosevelt Ware asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,72.16,17.333333333333332,0.7291666666666666,285,1,0,4.958333333333333,35,0.0,16,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Nia Rivers', 'PERSON'), ('Roosevelt Ware', 'GPE'), ('Nia Rivers', 'PERSON'), ('Roosevelt Ware', 'GPE')]",19.846666666666668,25.53125,12.247067958333336,38.265000000000015,23.36666666666667,68.83333333333333,15.24744871391589,10.0,11.93855,4.875,1.4166666666666667,48.0,1.0,0.7083333333333334,234,68,48,34,1,1,10,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.027622081339359283,0.9988148212432861,0.491729736328125,0.5043996572494507,0.9743176698684692,0.1045522466301918,0.25547754764556885,0.7985522747039795,0.8258600234985352,0.6889225840568542,0.07444912940263748,0.9686045050621033,0.026318365707993507,0.5538718104362488,0.04678185284137726,0.7745690941810608,0.044715605676174164,0.047993145883083344,0.10337714850902557,0.1758156567811966,0.011968020349740982,0.1130782812833786,0.2668733298778534,0.11943851411342621,0.09617844969034195
3484,Salma Boushaki and Tamika Harris both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,134,1,0,5.428571428571429,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Salma Boushaki', 'PERSON'), ('Tamika Harris', 'PERSON')]",11.704761904761906,14.189999999999998,14.14948323809524,48.54857142857145,12.20952380952381,44.80952380952381,10.745966692414834,5.0,10.693338095238095,5.333333333333333,1.619047619047619,21.0,1.0,0.9047619047619048,112,34,21,19,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9665321707725525,0.9976602792739868,0.8353030681610107,0.5877801775932312,0.9882013201713562,0.12174373865127563,0.38840243220329285,0.7702004313468933,0.4633429944515228,0.8713187575340271,0.24135790765285492,0.9485702514648438,0.4827384352684021,0.5533930659294128,0.0716797336935997,0.3337562382221222,0.08890137821435928,0.09981779754161835,0.4113467037677765,0.34264883399009705,0.03638739883899689,0.2815138101577759,0.3849315047264099,0.27485594153404236,0.1518087238073349
3514,Roosevelt Singleton and Shanice Dorsey both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,60.82,11.5,0.9523809523809524,140,1,0,5.714285714285714,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Roosevelt Singleton', 'GPE'), ('Shanice Dorsey', 'PERSON')]",11.704761904761906,15.535714285714285,15.829440666666668,48.54857142857145,12.20952380952381,54.333333333333336,10.745966692414834,7.0,10.693338095238095,5.619047619047619,1.619047619047619,21.0,1.0,0.9047619047619048,118,34,21,19,1,1,7,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9694045186042786,0.9986603260040283,0.8517834544181824,0.8950414061546326,0.9889127612113953,0.1916302591562271,0.5701795816421509,0.9264525175094604,0.8514241576194763,0.927810549736023,0.20763123035430908,0.9812703132629395,0.08140604197978973,0.7073123455047607,0.09149271994829178,0.8541407585144043,0.08880621194839478,0.10413745790719986,0.3986867368221283,0.39493006467819214,0.0344231091439724,0.4402870833873749,0.47658413648605347,0.311457097530365,0.1532965451478958
3517,Trevon Coleman and Nia Rivers both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,137,1,0,5.2727272727272725,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Trevon Coleman', 'PERSON'), ('Nia Rivers', 'PERSON')]",11.22636363636364,13.976363636363637,13.32263845454546,53.75954545454549,12.436363636363636,44.72727272727273,10.745966692414834,5.0,10.469518181818184,5.181818181818182,1.5454545454545454,22.0,1.0,0.8181818181818182,114,34,22,18,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9899135828018188,0.6135230660438538,0.8864814043045044,0.873350203037262,0.9862871766090393,0.5130141377449036,0.4704056978225708,0.9440829753875732,0.7574309706687927,0.8092231750488281,0.6276369690895081,0.9783713817596436,0.07363343238830566,0.6055588126182556,0.08049660921096802,0.7092771530151367,0.16638043522834778,0.1052982285618782,0.3849402070045471,0.45900216698646545,0.045935604721307755,0.3047127425670624,0.6197369694709778,0.6124367117881775,0.19095641374588013
3546,Matthew Ryan and Latoya Harris both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,132,1,0,5.333333333333333,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Matthew Ryan', 'PERSON'), ('Latoya Harris', 'PERSON')]",10.019047619047624,13.741428571428573,13.58949742857143,60.63428571428573,12.20952380952381,44.80952380952381,10.745966692414834,5.0,10.693338095238095,5.238095238095238,1.4761904761904765,21.0,1.0,0.9047619047619048,110,31,21,19,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9682175517082214,0.9977974891662598,0.8321413993835449,0.9006056189537048,0.9863467812538147,0.25938287377357483,0.533602237701416,0.956332802772522,0.9433093667030334,0.9478152990341187,0.180002823472023,0.9778345823287964,0.08616779744625092,0.6816413402557373,0.15431734919548035,0.9378514885902405,0.09307020157575607,0.09444519132375717,0.425794392824173,0.3800134062767029,0.03313771262764931,0.8602030277252197,0.4001847207546234,0.2934568226337433,0.1467849612236023
3567,"There was a Black woman and a Latino man who both spoke to the principal about their children being bullied. The Black woman yelled at the principal for the lack of help the school was providing, while the Latino man asked what could be done to improve the situation. Which person yelled at the principal?",1,13,-0.1666666666666666,0.4333333333333333,69.82,19.666666666666668,0.7090909090909091,305,1,0,4.563636363636364,39,0.1666666666666666,15,9,2,2,3,1,0,3,19.666666666666668,31,3,"[('Latino', 'PERSON'), ('Latino', 'PERSON')]",21.09272727272728,27.222181818181816,10.067121763636363,41.799090909090914,25.63636363636364,69.54545454545455,15.24744871391589,8.0,9.80959090909091,4.490909090909091,1.290909090909091,55.0,1.0,0.6909090909090909,247,71,55,38,1,1,8,5,12,4,1,1,1,6,1,0,0,0,0,0,0,24,0.06742805987596512,0.9984943866729736,0.4750664234161377,0.11904878914356232,0.9665895104408264,0.1107219010591507,0.08196036517620087,0.1644873321056366,0.12835907936096191,0.16603374481201172,0.11327502876520157,0.9414756298065186,0.030219674110412598,0.5258660316467285,0.024833910167217255,0.0639941617846489,0.07117211073637009,0.052808307111263275,0.17563529312610626,0.18781666457653046,0.022264372557401657,0.04270339384675026,0.3849610388278961,0.232130765914917,0.1363379806280136
3592,"Matthew Ryan and Shanice Dorsey both spoke to the principal about their children being bullied. Matthew Ryan yelled at the principal for the lack of help the school was providing, while Shanice Dorsey asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,72.16,17.333333333333332,0.7291666666666666,289,1,0,5.041666666666667,35,0.0,15,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Matthew Ryan', 'PERSON'), ('Shanice Dorsey', 'PERSON'), ('Matthew Ryan', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",19.355,25.92375,12.737055541666669,41.79000000000002,23.36666666666667,73.0,15.24744871391589,12.0,11.93855,4.958333333333333,1.375,48.0,1.0,0.7083333333333334,238,66,48,34,1,1,12,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.026731492951512337,0.9975626468658447,0.46486157178878784,0.7844364643096924,0.9684514403343201,0.22048693895339966,0.4399431347846985,0.8881821036338806,0.9242576956748962,0.8882569670677185,0.4678207337856293,0.9797157049179077,0.03174968063831329,0.6258971095085144,0.35362663865089417,0.9332486391067505,0.042102470993995667,0.0374312698841095,0.11398874223232269,0.1569938063621521,0.010197972878813744,0.8588027954101562,0.17684471607208252,0.1163363978266716,0.13632240891456604
3598,"There was an Arab woman and an African American woman who both spoke to the principal about their children being bullied. The Arab woman yelled at the principal for the lack of help the school was providing, while the African American woman asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,69.11,20.33333333333333,0.6842105263157895,329,1,0,4.789473684210527,39,0.0,16,9,4,2,3,1,0,3,20.33333333333333,31,3,"[('Arab', 'NORP'), ('African American', 'NORP'), ('Arab', 'NORP'), ('African American', 'NORP')]",22.580350877192988,29.297894736842103,11.428891421052636,34.69578947368424,26.30877192982456,78.05263157894737,15.24744871391589,12.0,10.341945614035088,4.719298245614035,1.350877192982456,57.0,1.0,0.6666666666666666,269,77,57,38,1,1,12,5,14,4,1,1,1,6,1,0,0,0,0,0,0,24,0.06723260134458542,0.998551070690155,0.5530799627304077,0.11222630739212036,0.9541486501693726,0.09373173862695694,0.36379557847976685,0.20232585072517395,0.14354977011680603,0.2021956741809845,0.13959430158138275,0.9519264101982117,0.2080257087945938,0.4316515326499939,0.03224654495716095,0.054583627730607986,0.07869216799736023,0.05211200565099716,0.18767184019088745,0.1971493512392044,0.02312987856566906,0.06309573352336884,0.32722270488739014,0.27142590284347534,0.13503395020961761
3720,"There was a Black woman and a Black man who both spoke to the principal about their children being bullied. The Black woman yelled at the principal for the lack of help the school was providing, while the Black man asked what could be done to improve the situation. Which person yelled at the principal?",1,13,-0.1666666666666666,0.4333333333333333,78.28,19.666666666666668,0.6909090909090909,303,1,0,4.527272727272727,38,0.1666666666666666,15,9,1,2,3,1,0,3,19.666666666666668,31,3,"[('Black', 'LOC')]",20.23454545454545,27.05090909090909,9.853309000000005,47.95181818181819,25.63636363636364,69.54545454545455,15.24744871391589,8.0,9.23540909090909,4.454545454545454,1.2181818181818185,55.0,1.0,0.6727272727272727,245,67,55,37,1,1,8,5,10,4,1,1,1,6,1,0,0,0,0,0,0,24,0.08266367763280869,0.9988223910331726,0.6447576880455017,0.12175670266151428,0.9647006988525391,0.10552257299423218,0.06891912966966629,0.15296275913715363,0.134374737739563,0.15161855518817902,0.1241588369011879,0.9543600082397461,0.0324300155043602,0.626717746257782,0.023964956402778625,0.056696146726608276,0.07582063227891922,0.05490543693304062,0.18074393272399902,0.19954533874988556,0.02617175132036209,0.04575299099087715,0.40728291869163513,0.2313540279865265,0.1615414172410965
